id	modo	comando	sha_target	estado	stdout_bytes	stderr_bytes	duracion_ms	fd_inicio	fd_fin	hijos_inicio	hijos_fin	zombis_inicio	zombis_fin	grupos_inicio	grupos_fin	temporales_inicio	temporales_fin	grupo_ejecucion_esrch	oraculo	resultado
CAP_RACE_030	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4371	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_031	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4133	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_032	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4023	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_033	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4242	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_034	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4331	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_035	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4344	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_036	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4014	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_037	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4021	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_038	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4051	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_039	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4024	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_040	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4015	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_041	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4018	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_042	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4014	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_043	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4226	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_044	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4159	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_045	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4166	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_046	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4648	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_047	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4138	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_048	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4441	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_049	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4015	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_050	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4016	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_051	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4125	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_052	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4347	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_053	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4148	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_054	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4024	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_055	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4022	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_056	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4015	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_057	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4236	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_058	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4235	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_059	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4013	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_060	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4018	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_061	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4114	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_062	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4123	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_063	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4358	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_064	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4432	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_065	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4229	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_066	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4123	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_067	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4128	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_068	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4119	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_069	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4012	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_070	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4016	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_071	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4017	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_072	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4233	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_073	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4226	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_074	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4260	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_075	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4371	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_076	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4139	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_077	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4226	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_078	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4126	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_079	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4031	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_080	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4124	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_081	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4124	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_082	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4149	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_083	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4248	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_084	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	5133	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_085	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4532	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_086	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4552	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_087	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4253	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_088	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4252	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_089	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4135	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_090	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4129	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_091	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4127	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_092	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4234	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_093	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4118	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_094	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4014	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_095	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4121	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_096	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4170	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_097	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4438	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_098	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4244	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_099	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4018	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
CAP_RACE_100	race	testbin -test.run=^(TestHandoffO3cP5CasosAislados)$ -test.count=1	a26bda20e5ba7ad8f5015b54b491cd4ded0ed3b756e5efcfa7e86f61f382b9b1	0	5	0	4672	5	5	0	0	0	0	0	0	0	0	si	captura completa con inventarios y residuos delta cero	GO
