id	modo	comando	sha_target	estado	stdout_bytes	stderr_bytes	duracion_ms	fd_inicio	fd_fin	hijos_inicio	hijos_fin	zombis_inicio	zombis_fin	grupos_inicio	grupos_fin	temporales_inicio	temporales_fin	oraculo	resultado
CAP_RACE_038	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2215	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_039	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2254	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_040	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2215	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_041	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_042	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_043	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2212	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_044	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_045	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_046	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_047	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_048	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_049	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_050	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_051	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_052	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_053	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_054	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_055	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_056	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_057	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_058	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_059	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_060	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_061	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2212	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_062	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_063	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_064	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_065	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2220	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_066	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2442	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_067	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2226	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_068	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_069	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2214	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_070	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2216	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_071	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2213	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_072	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_073	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_074	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_075	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_076	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_077	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_078	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_079	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_080	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_081	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_082	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_083	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_084	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_085	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2210	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_086	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2214	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_087	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_088	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_089	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2211	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_090	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2208	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_091	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_092	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2214	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_093	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2212	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_094	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2212	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_095	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_096	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_097	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_098	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2209	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_099	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2212	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
CAP_RACE_100	race	testbin -test.run=^(TestHandoffO3bNominalConjuntoYConsumido)$ -test.count=1	f09d79b014abc432bd02d5ee8062286cbf9957d0a4e2df40f632624700526b4d	0	5	0	2217	4	4	0	0	0	0	0	0	0	0	captura completa; inventario hijos zombis grupos temporales y FD sin delta	GO
